t,policy,task_difficulty,chosen_agent,match_score,load,latency_ms,call_cost,success,fallback_used,total_cost_this_task,total_latency_this_task,reward_used_for_update
472,linucb,hard,A,0.95,0.576329608798641,1209.897935405634,1.0,1,0,1.0,1209.897935405634,0.6944430692379389
473,linucb,simple,D,0.85,0.5357205937279085,471.9507147202363,0.22,1,0,0.22,471.9507147202363,0.8698454103276395
474,linucb,simple,D,0.85,0.7714341224805594,788.4797587721519,0.22,1,0,0.22,788.4797587721519,0.8414229512393167
475,linucb,simple,D,0.85,0.9788620277828923,853.6366355145057,0.22,1,0,0.22,853.6366355145057,0.8363373323772619
476,linucb,simple,D,0.85,1.0,863.9583798208876,0.22,1,0,0.22,863.9583798208876,0.8355497523911889
477,linucb,simple,D,0.85,1.0,858.2520148751436,0.22,0,0,0.22,858.2520148751436,0.0
478,linucb,simple,A,0.8,0.5676498256607129,1152.0244771272119,1.0,1,0,1.0,1152.0244771272119,0.6982090597481383
479,linucb,simple,D,0.85,1.0,922.9509426424206,0.22,1,0,0.22,922.9509426424206,0.8311360281279528
480,linucb,hard,E,0.9,0.33319736044599,764.5515990665465,0.6,1,0,0.6,764.5515990665465,0.7863430876120104
481,linucb,simple,A,0.8,0.6868374619926574,1390.2466448269975,1.0,1,0,1.0,1390.2466448269975,0.6832518878771338
482,linucb,simple,B,0.95,0.515671155821681,474.44238796638814,0.1,1,0,0.1,474.44238796638814,0.8875892831392368
483,linucb,simple,A,0.8,0.8318869305671139,1475.9266155266475,1.0,1,0,1.0,1475.9266155266475,0.678190418455393
484,linucb,hard,C,0.75,0.36910977584399074,557.8911466471922,0.35,1,0,0.35,557.8911466471922,0.8418694034242737
485,linucb,simple,B,0.95,0.6514154539001126,479.49346642176,0.1,1,0,0.1,479.49346642176,0.8870721218016279
486,linucb,hard,E,0.9,0.4547382158967593,996.9288588559475,0.6,0,0,0.6,996.9288588559475,0.0
487,linucb,simple,A,0.8,0.7988787323057405,1414.3364621506985,1.0,0,0,1.0,1414.3364621506985,0.0
488,linucb,simple,B,0.95,0.7439213922002175,524.4868046459601,0.1,1,0,0.1,524.4868046459601,0.8825805873238906
489,linucb,simple,B,0.95,0.9546508251361914,589.8684268589313,0.1,1,0,0.1,589.8684268589313,0.8763843080527559
490,linucb,simple,B,0.95,1.0,645.8847527933309,0.1,1,0,0.1,645.8847527933309,0.8713439616392221
491,linucb,simple,B,0.95,1.0,663.8858610479555,0.1,1,0,0.1,663.8858610479555,0.8697710226507277
492,linucb,simple,B,0.95,1.0,696.0675292941705,0.1,1,0,0.1,696.0675292941705,0.8670112268650808
493,linucb,simple,B,0.95,1.0,731.7446914428549,0.1,1,0,0.1,731.7446914428549,0.8640252347435338
494,linucb,hard,C,0.75,0.40279743282716307,636.4059252497534,0.35,1,0,0.35,636.4059252497534,0.8346810365896093
495,linucb,hard,A,0.95,0.5873043732700189,1083.9118774950887,1.0,1,0,1.0,1083.9118774950887,0.7027646864712755
496,linucb,simple,D,0.85,0.4138165524602472,557.1616466258985,0.22,1,0,0.22,557.1616466258985,0.8614384874468067
497,linucb,simple,B,0.95,0.8996953599999999,603.5110247633618,0.1,1,0,0.1,603.5110247633618,0.8751354447728147
498,linucb,hard,E,0.9,0.3980739166187432,892.1935200383473,0.6,1,0,0.6,892.1935200383473,0.7764190492593838
499,linucb,simple,B,0.95,0.9967240867839999,608.5860495173079,0.1,0,0,0.1,608.5860495173079,0.0
500,linucb,hard,C,0.75,0.4870607739510382,644.2678538176325,0.35,0,0,0.35,644.2678538176325,0.0
501,linucb,simple,B,0.95,1.0,642.4202443960189,0.1,1,0,0.1,642.4202443960189,0.8716491954685791
502,linucb,hard,A,0.95,0.5400169649967871,1098.6660254137314,1.0,1,0,1.0,1098.6660254137314,0.7017659940894984
503,linucb,simple,D,0.85,0.4691167263644358,461.3016444110623,0.22,1,0,0.22,461.3016444110623,0.8709477595877053
504,linucb,simple,B,0.95,0.9814719999999999,717.7048831070795,0.1,1,0,0.1,717.7048831070795,0.8651914124023591
505,linucb,simple,B,0.95,1.0,635.8787522192705,0.1,1,0,0.1,635.8787522192705,0.8722277736125361
506,linucb,simple,B,0.95,1.0,666.859545177567,0.1,1,0,0.1,666.859545177567,0.869513243601046
507,linucb,simple,B,0.95,1.0,667.1804016849742,0.1,1,0,0.1,667.1804016849742,0.8694854639722797
508,linucb,simple,B,0.95,1.0,756.825339132143,0.1,1,0,0.1,756.825339132143,0.8619694884077821
509,linucb,hard,A,0.95,0.5206917552199362,1118.8347249682151,1.0,1,0,1.0,1118.8347249682151,0.7004115830040163
510,linucb,simple,D,0.85,0.4917165579140904,519.6127814586022,0.22,1,0,0.22,519.6127814586022,0.8650575867012554
511,linucb,simple,D,0.85,0.7327105709643995,618.4429559622583,0.22,1,0,0.22,618.4429559622583,0.8557846273249728
512,linucb,simple,D,0.85,0.9447853024486716,728.4656148148151,0.22,1,0,0.22,728.4656148148151,0.8462965936839547
513,linucb,hard,C,0.75,0.3924395648646121,593.8558082858294,0.35,1,0,0.35,593.8558082858294,0.8385178172097999
514,linucb,hard,E,0.9,0.3514856827430605,843.8635309152459,0.6,1,0,0.6,843.8635309152459,0.780087450112374
515,linucb,hard,A,0.95,0.5418113790788726,1251.6268100492948,1.0,1,0,1.0,1251.6268100492948,0.6917832619443003
516,linucb,simple,D,0.85,0.866583362074665,740.9158513287077,0.22,1,0,0.22,740.9158513287077,0.8452694901572569
517,linucb,hard,C,0.75,0.5353441861297269,733.3018797798038,0.35,1,0,0.35,733.3018797798038,0.8263965830556541
518,linucb,simple,B,0.95,0.5785009760094021,492.9712925413826,0.1,1,0,0.1,492.9712925413826,0.8857053583982114
519,linucb,simple,A,0.8,0.624921770028801,1174.9202404767664,1.0,1,0,1.0,1174.9202404767664,0.6967081058583483
520,linucb,simple,D,0.85,0.8196860212893766,722.6768679428411,0.22,1,0,0.22,722.6768679428411,0.846777134625493
521,linucb,simple,D,0.85,1.0,818.5562116711795,0.22,0,0,0.22,818.5562116711795,0.0
522,linucb,simple,D,0.85,1.0,834.6026217722897,0.22,1,0,0.22,834.6026217722897,0.8378022738766436
523,linucb,simple,D,0.85,1.0,794.5685625307506,0.22,1,0,0.22,794.5685625307506,0.8409390177310401
524,linucb,hard,E,0.9,0.3978891056972734,861.6725768955373,0.6,1,0,0.6,861.6725768955373,0.7787237586693208
525,linucb,simple,B,0.95,0.5364192313712232,454.82582501693224,0.1,1,0,0.1,454.82582501693224,0.8896243401053568
526,linucb,simple,A,0.8,0.5553902770510661,1292.9721959644535,1.0,1,0,1.0,1292.9721959644535,0.6891912815818462
527,linucb,simple,B,0.95,0.7154030527738753,609.1505698689726,0.1,1,0,0.1,609.1505698689726,0.8746233204097013
528,linucb,simple,B,0.95,0.9295546864410102,572.9936165045877,0.1,1,0,0.1,572.9936165045877,0.8779492067750464
529,linucb,simple,B,0.95,1.0,631.081594444532,0.1,1,0,0.1,631.081594444532,0.8726539636262558
530,linucb,simple,B,0.95,1.0,782.171553173988,0.1,0,0,0.1,782.171553173988,0.0
531,linucb,simple,B,0.95,1.0,683.2756162107439,0.1,1,0,0.1,683.2756162107439,0.8681004177757042
532,linucb,hard,C,0.75,0.37868159819850516,596.5350373022932,0.35,1,0,0.35,596.5350373022932,0.8382722528564932
533,linucb,simple,A,0.8,0.5269744526918996,1096.436544970773,1.0,1,0,1.0,1096.436544970773,0.701916473234139
534,linucb,simple,D,0.85,0.5450808588882738,576.8974884641224,0.22,0,0,0.22,576.8974884641224,0.0
535,linucb,simple,A,0.8,0.708089016164607,1379.941413133228,1.0,1,0,1.0,1379.941413133228,0.6838710492940362
536,linucb,simple,B,0.95,0.8277319167999999,606.5623262153206,0.1,1,0,0.1,606.5623262153206,0.8748580619186932
537,linucb,simple,B,0.95,1.0,565.601152088503,0.1,1,0,0.1,565.601152088503,0.8786420052757196
538,linucb,simple,B,0.95,1.0,745.1672990518791,0.1,1,0,0.1,745.1672990518791,0.8629207389396644
539,linucb,simple,B,0.95,1.0,730.5020538254485,0.1,0,0,0.1,730.5020538254485,0.0
540,linucb,simple,B,0.95,1.0,811.0548970688427,0.1,1,0,0.1,811.0548970688427,0.8576379258123642
541,linucb,simple,B,0.95,1.0,852.336079371795,0.1,1,0,0.1,852.336079371795,0.8544369057220383
542,linucb,simple,B,0.95,1.0,708.8819839419626,0.1,1,0,0.1,708.8819839419626,0.8659301059090113
543,linucb,simple,A,0.8,0.5546532568483734,1184.8952630425485,1.0,1,0,1.0,1184.8952630425485,0.6960587603634069
544,linucb,simple,D,0.85,0.45180555120442745,466.37750470778326,0.22,1,0,0.22,466.37750470778326,0.8704207574364156
545,linucb,simple,A,0.8,0.7295234821033804,1284.1400051419994,1.0,1,0,1.0,1284.1400051419994,0.6897414585651048
546,linucb,simple,A,0.8,0.9419806642509747,1714.4973118923335,1.0,1,0,1.0,1714.4973118923335,0.6648245528212591
547,linucb,simple,A,0.8,1.0,2091.663813193693,1.0,1,0,1.0,2091.663813193693,0.65
548,linucb,simple,A,0.8,1.0,1901.7377760559607,1.0,1,0,1.0,1901.7377760559607,0.6549749874474579
549,linucb,simple,A,0.8,1.0,1901.6870174778594,1.0,1,0,1.0,1901.6870174778594,0.6549775901349868
550,linucb,simple,A,0.8,1.0,1984.8401764483049,1.0,1,0,1.0,1984.8401764483049,0.6507594330238792
551,linucb,hard,C,0.75,0.3333768211996028,579.1418706087807,0.35,0,0,0.35,579.1418706087807,0.0
552,linucb,simple,A,0.8,1.0,1973.1784186895898,1.0,1,0,1.0,1973.1784186895898,0.6513456057022855
553,linucb,simple,A,0.8,1.0,1896.9231532691633,1.0,1,0,1.0,1896.9231532691633,0.6552220159633454
554,linucb,simple,A,0.8,1.0,1919.980894436548,1.0,1,0,1.0,1919.980894436548,0.6540417955564733
555,linucb,simple,A,0.8,1.0,1974.1491315156945,1.0,0,0,1.0,1974.1491315156945,0.0
556,linucb,simple,A,0.8,1.0,1707.0929866913316,1.0,1,0,1.0,1707.0929866913316,0.6652248400519521
557,linucb,hard,E,0.9,0.3058572023665067,835.5065117170047,0.6,1,0,0.6,835.5065117170047,0.7807323310555184
558,linucb,hard,A,0.95,1.0,1876.2978931732903,1.0,1,0,1.0,1876.2978931732903,0.6562838213688237
559,linucb,simple,B,0.95,0.4138165524602472,398.3686999141855,0.1,0,0,0.1,398.3686999141855,0.0
560,linucb,hard,A,0.95,1.0,1855.3725849842233,1.0,1,0,1.0,1855.3725849842233,0.6573670544800696
561,linucb,simple,D,0.85,0.3514229502204896,399.1050193535967,0.22,0,0,0.22,399.1050193535967,0.0
562,linucb,simple,A,0.8,1.0,1980.6741136564106,1.0,1,0,1.0,1980.6741136564106,0.6509686399756857
563,linucb,simple,A,0.8,1.0,1735.0063581668867,1.0,1,0,1.0,1735.0063581668867,0.663720298574059
564,linucb,simple,A,0.8,1.0,2212.479674311348,1.0,1,0,1.0,2212.479674311348,0.65
565,linucb,simple,A,0.8,1.0,1620.1155878348618,1.0,1,0,1.0,1620.1155878348618,0.6699935785681598
566,linucb,simple,A,0.8,1.0,1402.2059264185523,1.0,1,0,1.0,1402.2059264185523,0.6825362172636392
567,linucb,simple,B,0.95,0.4488227192007035,425.2571032157321,0.1,1,0,0.1,425.2571032157321,0.8927766728841632
568,linucb,simple,A,0.8,1.0,1864.3805465582168,1.0,1,0,1.0,1864.3805465582168,0.6568999975889064
569,linucb,simple,A,0.8,1.0,1863.7016113931006,1.0,1,0,1.0,1863.7016113931006,0.6569351605603392
570,linucb,simple,A,0.8,1.0,1845.988000129061,1.0,1,0,1.0,1845.988000129061,0.6578548465285131
571,linucb,simple,A,0.8,1.0,1903.4438790804802,1.0,1,0,1.0,1903.4438790804802,0.6548875258175182
572,linucb,simple,A,0.8,1.0,1906.0108256799724,1.0,0,0,1.0,1906.0108256799724,0.0
573,linucb,simple,A,0.8,1.0,1963.2047388802077,1.0,1,0,1.0,1963.2047388802077,0.6518483036216844
574,linucb,simple,D,0.85,0.36669677859355987,461.1481359110097,0.22,1,0,0.22,461.1481359110097,0.8709637426894394
575,linucb,simple,B,0.95,0.46141214534167063,472.4817738172596,0.1,1,0,0.1,472.4817738172596,0.8877907644493322
576,linucb,simple,A,0.8,0.9814719999999999,1681.4891628072808,1.0,1,0,1.0,1681.4891628072808,0.6666157497053097
577,linucb,simple,A,0.8,1.0,1856.7721350102388,1.0,1,0,1.0,1856.7721350102388,0.6572944144550947
578,linucb,simple,A,0.8,1.0,1997.0408090760875,1.0,1,0,1.0,1997.0408090760875,0.6501480143167905
579,linucb,simple,A,0.8,1.0,2029.2727687525814,1.0,1,0,1.0,2029.2727687525814,0.65
580,linucb,simple,A,0.8,1.0,1956.8575274983511,1.0,0,0,1.0,1956.8575274983511,0.0
581,linucb,simple,A,0.8,1.0,1775.7205743268435,1.0,1,0,1.0,1775.7205743268435,0.6615473229520554
582,linucb,simple,A,0.8,1.0,1965.2984188534233,1.0,1,0,1.0,1965.2984188534233,0.6517426713156145
583,linucb,simple,B,0.95,0.4659397376294517,414.9601981733568,0.1,1,0,0.1,414.9601981733568,0.8939000331313609
584,linucb,simple,D,0.85,0.40212541073781005,430.6692399640391,0.22,1,0,0.22,430.6692399640391,0.8741916771012385
585,linucb,hard,C,0.75,0.30431863255549374,445.1368778298879,0.35,0,0,0.35,445.1368778298879,0.0
586,linucb,simple,A,0.8,0.8996953599999999,1612.8907945460928,1.0,1,0,1.0,1612.8907945460928,0.6703953901178429
587,linucb,hard,E,0.9,0.306606917384976,850.2496601884088,0.6,0,0,0.6,850.2496601884088,0.0
588,linucb,simple,B,0.95,0.5458912708524797,527.491176712632,0.1,0,0,0.1,527.491176712632,0.0
589,linucb,hard,A,0.95,0.9131171963699201,1500.756752628621,1.0,1,0,1.0,1500.756752628621,0.6767512336189015
590,linucb,simple,D,0.85,0.4867486841463336,507.0957110682706,0.22,1,0,0.22,507.0957110682706,0.8662929286426945
591,linucb,simple,A,0.8,1.0,1802.423864238991,1.0,1,0,1.0,1802.423864238991,0.660135634505103
592,linucb,hard,C,0.75,0.42436759864609497,589.3155517474662,0.35,0,0,0.35,589.3155517474662,0.0
593,linucb,simple,A,0.8,1.0,1673.5705847337015,1.0,1,0,1.0,1673.5705847337015,0.6670480617903324
594,linucb,simple,A,0.8,1.0,1916.9995110808757,1.0,1,0,1.0,1916.9995110808757,0.6541939985045976
595,linucb,simple,B,0.95,0.5230924406687707,370.9745626378514,0.1,1,0,0.1,370.9745626378514,0.8988635312265645
596,linucb,hard,A,0.95,1.0,1820.331899536243,1.0,1,0,1.0,1820.331899536243,0.6591947642470866
597,linucb,simple,A,0.8,1.0,1741.769172934034,1.0,1,0,1.0,1741.769172934034,0.6633576054089514
598,linucb,simple,D,0.85,0.4750516317226835,445.73593167808326,0.22,1,0,0.22,445.73593167808326,0.8725822123031806
599,linucb,hard,C,0.75,0.4734286814567637,793.0301150403053,0.35,0,0,0.35,793.0301150403053,0.0
600,linucb,hard,C,0.75,0.7166172396819521,816.7767082787846,0.35,0,0,0.35,816.7767082787846,0.0
601,linucb,simple,B,0.95,0.5429262672123941,478.7482951342352,0.1,1,0,0.1,478.7482951342352,0.8871482452753927
602,linucb,simple,A,0.8,0.8277319167999999,1377.9979525428091,1.0,1,0,1.0,1377.9979525428091,0.6839880755763122
603,linucb,simple,D,0.85,0.5506999081879794,542.1221754796566,0.22,1,0,0.22,542.1221754796566,0.8628729453523575
604,linucb,simple,B,0.95,0.6699890491697646,534.8127613884267,0.1,1,0,0.1,534.8127613884267,0.8815772982959325
605,linucb,simple,B,0.95,0.8895903632693929,681.3918376969624,0.1,1,0,0.1,681.3918376969624,0.8682616740143184
606,linucb,simple,B,0.95,1.0,672.0871847966337,0.1,1,0,0.1,672.0871847966337,0.8690614658712097
607,linucb,simple,B,0.95,1.0,817.3248208049793,0.1,1,0,0.1,817.3248208049793,0.857146582305753
608,linucb,simple,B,0.95,1.0,730.4230052272147,0.1,1,0,0.1,730.4230052272147,0.8641345371723407
609,linucb,simple,B,0.95,1.0,738.3182832107764,0.1,1,0,0.1,738.3182832107764,0.8634830642905461
610,linucb,simple,A,0.8,0.5976809745647381,1252.3689288299647,1.0,1,0,1.0,1252.3689288299647,0.6917363636946272
611,linucb,simple,D,0.85,0.49805069979163274,522.0222321390667,0.22,1,0,0.22,522.0222321390667,0.8648215059673449
612,linucb,simple,D,0.85,0.7382846158166367,593.8115632896412,0.22,1,0,0.22,593.8115632896412,0.8580218771230077
613,linucb,simple,D,0.85,0.9496904619186404,658.799572657223,0.22,1,0,0.22,658.799572657223,0.8522132784110267
614,linucb,hard,C,0.75,0.41968636078104227,647.2194702512672,0.35,1,0,0.35,647.2194702512672,0.8337265874422968
615,linucb,hard,A,0.95,0.6154153263419413,1264.6142268847648,1.0,1,0,1.0,1264.6142268847648,0.6909645179914391
616,linucb,simple,D,0.85,0.9471874584646196,760.1558554002745,0.22,1,0,0.22,760.1558554002745,0.8436990790464017
617,linucb,simple,D,0.85,1.0,797.0078613504694,0.22,1,0,0.22,797.0078613504694,0.8407456645219286
618,linucb,simple,D,0.85,1.0,809.7712329999154,0.22,0,0,0.22,809.7712329999154,0.0
619,linucb,simple,D,0.85,1.0,824.9210494365902,0.22,1,0,0.22,824.9210494365902,0.8385538206534277
620,linucb,simple,D,0.85,1.0,916.9709978401302,0.22,1,0,0.22,916.9709978401302,0.831576885441212
621,linucb,simple,B,0.95,0.515671155821681,416.6689258083616,0.1,1,0,0.1,416.6689258083616,0.8937126596062344
622,linucb,simple,A,0.8,0.5515052255079818,1220.5427825359754,1.0,1,0,1.0,1220.5427825359754,0.693760262254702
623,linucb,simple,B,0.95,0.6993357430683098,489.40137378040384,0.1,1,0,0.1,489.40137378040384,0.8860655394940262
624,linucb,simple,B,0.95,0.9154154539001127,595.1508633393254,0.1,1,0,0.1,595.1508633393254,0.8758990501105214
625,linucb,simple,B,0.95,1.0,653.8777375012738,0.1,1,0,0.1,653.8777375012738,0.8706428631434597
626,linucb,simple,B,0.95,1.0,688.4094082320863,0.1,1,0,0.1,688.4094082320863,0.8676620770396811
627,linucb,hard,C,0.75,0.3796525334107733,610.4113886020405,0.35,1,0,0.35,610.4113886020405,0.8370091507316519
628,linucb,hard,A,0.95,0.5561212806086382,1118.372893777431,1.0,1,0,1.0,1118.372893777431,0.7004424596499774
629,linucb,simple,B,0.95,0.9814719999999999,672.073305453708,0.1,1,0,0.1,672.073305453708,0.8690626630068028
630,linucb,simple,B,0.95,1.0,694.2170777806587,0.1,1,0,0.1,694.2170777806587,0.8671681640828203
631,linucb,simple,B,0.95,1.0,686.0925338691449,0.1,0,0,0.1,686.0925338691449,0.0
632,linucb,simple,B,0.95,1.0,779.0125628397954,0.1,1,0,0.1,779.0125628397954,0.860179123313462
633,linucb,simple,B,0.95,1.0,774.940464533597,0.1,1,0,0.1,774.940464533597,0.8605057861156915
634,linucb,simple,B,0.95,1.0,792.3625399466787,0.1,1,0,0.1,792.3625399466787,0.8591141358256076
635,linucb,simple,A,0.8,0.5272731960067388,1009.0356713398307,1.0,1,0,1.0,1009.0356713398307,0.7079411620954309
636,linucb,hard,E,0.9,0.300583758052182,698.1041739909518,0.6,1,0,0.6,698.1041739909518,0.7918387395132439
637,linucb,simple,D,0.85,0.4138165524602472,497.6610559512534,0.22,1,0,0.22,497.6610559512534,0.8672341685794928
638,linucb,simple,A,0.8,0.6593219194291042,1295.3979741639387,1.0,1,0,1.0,1295.3979741639387,0.6890405035939824
639,linucb,simple,B,0.95,0.8277319167999999,506.92658442925335,0.1,1,0,0.1,506.92658442925335,0.884309723962117
640,linucb,hard,C,0.75,0.3720544886083711,564.3952208279177,0.35,1,0,0.35,564.3952208279177,0.8412554499442049
641,linucb,simple,D,0.85,0.5481638664016067,540.23171366994,0.22,1,0,0.22,540.23171366994,0.8630546572789392
642,linucb,hard,C,0.75,0.5881189959783226,728.9273188541562,0.35,1,0,0.35,728.9273188541562,0.8267583486236704
643,linucb,simple,A,0.8,0.6479452203285763,1324.7241219599196,1.0,1,0,1.0,1324.7241219599196,0.6872287419745169
644,linucb,simple,B,0.95,0.7368205510494021,551.9764065978934,0.1,1,0,0.1,551.9764065978934,0.8799308411951544
645,linucb,hard,C,0.75,0.7007866284273395,760.0230900701507,0.35,1,0,0.35,760.0230900701507,0.8242098471028484
646,linucb,simple,B,0.95,0.870593834732657,561.4609296921545,0.1,1,0,0.1,561.4609296921545,0.8790319925928439
647,linucb,simple,B,0.95,1.0,689.7680262082478,0.1,1,0,0.1,689.7680262082478,0.8675463473357897
648,linucb,simple,B,0.95,1.0,822.879784704762,0.1,1,0,0.1,822.879784704762,0.8567128389350858
649,linucb,hard,E,0.9,0.35704797693789797,788.660368782629,0.6,1,0,0.6,788.660368782629,0.7844085696567932
650,linucb,hard,A,0.95,0.5647993993328201,1150.2672939006552,1.0,1,0,1.0,1150.2672939006552,0.6983248673051079
651,linucb,simple,D,0.85,0.452664171805935,448.82103261248545,0.22,1,0,0.22,448.82103261248545,0.8722560257734049
652,linucb,simple,B,0.95,0.8996953599999999,542.743057020063,0.1,0,0,0.1,542.743057020063,0.0
653,linucb,simple,B,0.95,1.0,632.5327214900458,0.1,1,0,0.1,632.5327214900458,0.87252487195028
654,linucb,simple,B,0.95,1.0,683.2339936320235,0.1,1,0,0.1,683.2339936320235,0.8681039783712017
655,linucb,simple,B,0.95,1.0,766.9935770374942,0.1,1,0,0.1,766.9935770374942,0.8611457649462486
656,linucb,simple,B,0.95,1.0,662.6010325345278,0.1,1,0,0.1,662.6010325345278,0.869882578856671
657,linucb,simple,B,0.95,1.0,703.5103901202833,0.1,1,0,0.1,703.5103901202833,0.8663820932472434
658,linucb,hard,A,0.95,0.5031213635895073,1155.5100956534502,1.0,1,0,1.0,1155.5100956534502,0.6979796003390696
659,linucb,simple,D,0.85,0.462793664323916,527.0808717881382,0.22,1,0,0.22,527.0808717881382,0.8643276208721996
660,linucb,simple,D,0.85,0.7072584246050461,650.4464783309879,0.22,1,0,0.22,650.4464783309879,0.8529433054721479
661,linucb,simple,D,0.85,0.9223874136524406,645.6817937606647,0.22,1,0,0.22,645.6817937606647,0.8533618203453905
662,linucb,hard,C,0.75,0.37976111805784,679.544529386776,0.35,1,0,0.35,679.544529386776,0.8309200249282257
663,linucb,simple,A,0.8,0.5655132015901204,1138.6139211830573,1.0,1,0,1.0,1138.6139211830573,0.699095134526215
664,linucb,simple,D,0.85,0.9285811955565559,733.1962671805097,0.22,1,0,0.22,733.1962671805097,0.845905304230077
665,linucb,simple,D,0.85,1.0,859.1525285119635,0.22,1,0,0.22,859.1525285119635,0.8359158645364005
666,linucb,simple,D,0.85,1.0,899.097559728235,0.22,1,0,0.22,899.097559728235,0.8329032021464916
667,linucb,simple,D,0.85,1.0,839.9656861070554,0.22,1,0,0.22,839.9656861070554,0.8373878334331953
668,linucb,simple,B,0.95,0.5450808588882738,348.06836951603935,0.1,1,0,0.1,348.06836951603935,0.9015651907755474
669,linucb,simple,A,0.8,0.562626641948756,1248.7491289570776,1.0,1,0,1.0,1248.7491289570776,0.6919652488243755
670,linucb,hard,E,0.9,0.3243704019276672,756.8507672137837,0.6,1,0,0.6,756.8507672137837,0.7869674216141282
671,linucb,hard,C,0.75,0.4201861841244662,582.1666325621095,0.35,1,0,0.35,582.1666325621095,0.8395957245923861
672,linucb,simple,B,0.95,0.6268824619001125,532.3471918115113,0.1,1,0,0.1,532.3471918115113,0.8818159710215276
673,linucb,simple,B,0.95,0.851656566472099,640.9454325563349,0.1,1,0,0.1,640.9454325563349,0.871779380627349
674,linucb,simple,B,0.95,1.0,698.4896483931302,0.1,1,0,0.1,698.4896483931302,0.866806121275835
675,linucb,simple,B,0.95,1.0,780.7339294927804,0.1,1,0,0.1,780.7339294927804,0.8600412924608468
676,linucb,simple,B,0.95,1.0,659.0972398512788,0.1,1,0,0.1,659.0972398512788,0.8701873491420672
677,linucb,simple,B,0.95,1.0,657.0553588976644,0.1,1,0,0.1,657.0553588976644,0.8703653316925752
678,linucb,hard,A,0.95,0.4780591692177511,1137.2141733542328,1.0,1,0,1.0,1137.2141733542328,0.699187920022683
679,linucb,simple,D,0.85,0.515671155821681,535.5327226378296,0.22,1,0,0.22,535.5327226378296,0.8635077082447364
680,linucb,hard,C,0.75,0.432979843618557,655.2061526961028,0.35,0,0,0.35,655.2061526961028,0.0
681,linucb,simple,A,0.8,0.6257839381651593,1318.7799701746767,1.0,1,0,1.0,1318.7799701746767,0.6875943369106435
682,linucb,simple,B,0.95,0.8277319167999999,585.5376985807324,0.1,1,0,0.1,585.5376985807324,0.8767837629021659
683,linucb,hard,E,0.9,0.3615624587583132,932.5761526072722,0.6,0,0,0.6,932.5761526072722,0.0
684,linucb,simple,D,0.85,0.5721361275002472,499.7080120703057,0.22,1,0,0.22,499.7080120703057,0.8670292030570621
685,linucb,simple,B,0.95,0.8640761248055295,558.77675808096,0.1,0,0,0.1,558.77675808096,0.0
686,linucb,simple,B,0.95,1.0,698.0241017530559,0.1,1,0,0.1,698.0241017530559,0.8668455162295517
687,linucb,hard,A,0.95,0.590616618327686,1284.8367366323105,1.0,1,0,1.0,1284.8367366323105,0.6896979889937552
688,linucb,simple,B,0.95,1.0,705.0041621894018,0.1,1,0,0.1,705.0041621894018,0.8662562286105581
689,linucb,simple,B,0.95,1.0,743.2006262967028,0.1,1,0,0.1,743.2006262967028,0.8630819433966648
690,linucb,simple,B,0.95,1.0,734.2298797358409,0.1,1,0,0.1,734.2298797358409,0.863819978566115
691,linucb,simple,D,0.85,0.5338180731109401,609.996062161177,0.22,1,0,0.22,609.996062161177,0.8565467463438784
692,linucb,simple,B,0.95,1.0,703.7854096517755,0.1,1,0,0.1,703.7854096517755,0.8663589101827047
693,linucb,simple,B,0.95,1.0,732.6631441913019,0.1,1,0,0.1,732.6631441913019,0.8639493375324776
694,linucb,simple,B,0.95,1.0,769.3140877955478,0.1,1,0,0.1,769.3140877955478,0.8609585482352332
695,linucb,simple,A,0.8,0.5124061268745261,1214.683006807633,1.0,1,0,1.0,1214.683006807633,0.6941357637681027
696,linucb,simple,D,0.85,0.581712834945319,581.129880780094,0.22,1,0,0.22,581.129880780094,0.8591918481022799
697,linucb,simple,D,0.85,0.8119072947518806,643.481201276416,0.22,1,0,0.22,643.481201276416,0.853555634668229
698,linucb,simple,D,0.85,1.0,782.287750600014,0.22,1,0,0.22,782.287750600014,0.841917007503017
699,linucb,simple,D,0.85,1.0,858.0006705425778,0.22,1,0,0.22,858.0006705425778,0.8360037656615597
700,linucb,hard,C,0.75,0.33358312626008174,627.9575184376667,0.35,1,0,0.35,627.9575184376667,0.8354323848350768
701,linucb,simple,A,0.8,0.5379634994136907,1150.5649728752232,1.0,1,0,1.0,1150.5649728752232,0.6983052424850994
702,linucb,simple,D,0.85,0.9814719999999999,716.1284814486239,0.22,1,0,0.22,716.1284814486239,0.8473230614154402
703,linucb,simple,D,0.85,1.0,927.8619953282711,0.22,1,0,0.22,927.8619953282711,0.830775039340929
704,linucb,simple,D,0.85,1.0,827.4495401500386,0.22,1,0,0.22,827.4495401500386,0.838357119112635
705,linucb,simple,B,0.95,0.5450808588882738,515.1412241001377,0.1,0,0,0.1,515.1412241001377,0.0
706,linucb,simple,A,0.8,0.5839005087140227,1136.545528834981,1.0,1,0,1.0,1136.545528834981,0.6992322628122992
707,linucb,simple,D,0.85,0.9814719999999999,805.2239025300807,0.22,1,0,0.22,805.2239025300807,0.8400965798309532
708,linucb,hard,E,0.9,0.3147996053603849,725.7848388353652,0.6,1,0,0.6,725.7848388353652,0.7895188945240487
709,linucb,simple,D,0.85,1.0,795.6948996427813,0.22,1,0,0.22,795.6948996427813,0.8408497007817436
